CustomModule19 Id,Portfolio Name,Portfolio Owner,Portfolio Owner ID,Created By,Created by ID,Modified By,Modified by ID,Created Time,Modified Time,Last Activity Time,Tag,Unsubscribed Mode,Unsubscribed Time,AppStore URL,Video,Website,Title,GooglePlay URL,Potential,Review,Categories,Industries,Live in Portfolio,Technologies,Featured Image,Published,Internal Use Only,URL,What Saritasa Did,Our Solution,Images,Quote,Overview,Key Features,Their Challenge,Status,AM Notes?,PM Approved,PM Notes?,PM Approval Date,AM Approval Date,AM Approved,Project Manager,Project Manager Id,Account Manager,Account Manager Id,Account
zcrm_339855000077549248,MuzeekWorld eCommerce Site,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-10-04 11:47:57,2021-10-04 11:47:57,,,,,,,MuzeekWorld eCommerce Site,,,,Web,Retail,true,Java;MySQL;PHP,MuzeekWorld_featured.png,2011-01-22 03:09:31,false,https://www.saritasa.com/portfolio/muzeekworld-e-commerce-development/,,,"MuzeekWorld_slide1.png
MuzeekWorld_slide2.png
MuzeekWorld_slide3.png",,"Saritasa is proud to announce the launch of MuzeekWorld, created for the professional audio, video and lighting equipment company, Muzeek World. Muzeek World has been in business since 1999 and their website was in great need of updating.

The goal was to create an e-commerce site designed to provide a user-friendly, logical, and beautiful display for customers looking to purchase or lease professional audio, video and lighting equipment.

Saritasa developers expertly incorporated several programming platforms such as PHP, MySQL, and JavaScript to bring the new Muzeek World website to life. The final result is an elegant, well organized e-commerce website presenting over 40 thousand products, multiple services, and promotions.",,,,,false,,,,false,,,,,
zcrm_339855000077549249,Mermaids of Hollywood iOS App,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-10-12 17:24:38,2021-10-12 17:24:38,,,,,,,Mermaids of Hollywood iOS App,,,,Mobile,Lifestyle,true,iOS,MermaidsOfHollywood_featured.png,2010-12-29 12:44:17,false,https://www.saritasa.com/portfolio/mermaids-of-hollywood-ios-app/,,,"MermaidsOfHollywood_slide1.png
MermaidsOfHollywood_slide2.png
MermaidsOfHollywood_slide3.png",,"Chronicles of Mermaids have been told for centuries in the form of legends and fairy tales. And, now a new story is told wit the Mermaids of Hollywood App for iPhone and iPad devices. Images of this sea queen have haunted artists in their efforts to bring the beauty, sexuality and mystery of the mermaid to life. The role of mythology is ever changing in society and it is with this in mind that photographer Mark Anderson has captured contemporary images of this mythical creature as she may appear in today’s society.

We’re all familiar with the playful modern mermaid of Walt Disney’s The Little Mermaid and of Darryl Hannah’s depiction of the human/animal creature in Splash. But lurking behind these light figures is the sadness and mystery of the mermaid’s plight. Using over 60 female stars of the entertainment world, Photographer Mark Anderson brings us photos that weave together a never before seen perspective on what life could be like if Mermaids lived amongst us. His fantastical representations place the mermaid in often-unexplored territories to expose the roles to which we assign modern women: as sexualized beings, as temptresses, as mothers/daughters, and as creatures themselves constrained and created by myth.

The Mermaids of Hollywood iOS App features the work of Mark Anderson who has captured contemporary images of this mythical creature as she may appear in today’s society. Over 60 women of entertainment are featured in these striking images, including Lisa Edelstein, Anna Faris, Maggie Grace and more.",,,,,false,,,,false,,,,,
zcrm_339855000077549250,Farina’s Asian Pantry iPad App,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-02-08 13:23:03,2021-02-08 13:23:03,,,,,,http://farinakingsley.com/,Farina’s Asian Pantry iPad App,,,,Mobile,Restaurant,true,,AsianPantry_featured.png,2010-12-20 03:07:16,false,https://www.saritasa.com/portfolio/farinas-asian-pantry-app-for-ipad/,,,"AsianPantry_slide1.png
AsianPantry_slide2.png
AsianPantry_slide3.png
AsianPantry_slide4.png",,"Saritasa is very pleased to announce the release of the Farina’s Asian Pantry app for iPad. Farina’s Asian Pantry – Professional Chef iPad app is an Asian food enthusiast’s dream come true.

Farina’s Asian Pantry App for iPad features favorite recipes and video tutorials from celebrated professional chef and cook book author, Farina Wong Kingsley. The App is beautifully designed with mouth-watering photos of Asian dishes throughout the App. Recipes are divided into categories for easy reference. Once inside a chosen category, one can then scroll up or down through a list of dishes. Each recipe page is well designed and user friendly, provides the ingredients list, and easy to follow cooking instructions.

Farina’s Asian Pantry App for iPad allows users to email recipes from within the App, add a recipe as a favorite, create a shopping list, and watch in-depth instructional videos with Farina on how to make both traditional and modern Asian cuisine.",,,,,false,,,,false,,,,,
zcrm_339855000077549251,i-Replay iPad App,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-02-08 13:28:53,2021-02-08 13:28:53,,,,,,,i-Replay iPad App,,,,Mobile,Sports,true,,iReplay_featured.png,2010-09-20 04:01:18,false,https://www.saritasa.com/portfolio/i-replay-released-for-ipad/,,,"iReplay_slide1.png
iReplay_slide2.png
iReplay_slide3.png
iReplay_slide4.png",,"Saritasa announces development for the i-Replay App for iPad devices. Saritasa’s development team are expert programmers with extensive experience in creating applications for the touch platforms iPhone, iPod Touch, and iPad.

The i-Replay App was designed with coaches in mind. The innovative i-Replay App has many great features including voice recording and simulated playback of game plans.

The i-Replay App allows coaches from many sports to create their game plans right in the application. Coaches choose their field, their team members (complete with jerseys), and map out their game plan. i-Replay allows coaches to add the opposing team onto the field and run their plays with the advantage of “watching” the outcome on screen.",,,,,false,,,,false,,,,,
zcrm_339855000077549252,Tempo King Pro Metronome iOS App,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-10-12 17:24:22,2021-10-12 17:24:22,,,,,,,Tempo King Pro Metronome iOS App,,,,Mobile,Lifestyle,true,iOS,TempoKing_featured.png,2009-05-19 17:26:07,false,https://www.saritasa.com/portfolio/tempo-king-iphone-app/,,,"TempoKing_slide1.png
TempoKing_slide2.png",,"The Tempo King Pro Metronome is not just a state-of-the-art metronome, this mobile app is a serious BPM counter and calculator for all iOS devices that was designed for professional musicians and studio engineers.

As an intuitive metronome, Tempo King allows users to tap or shake the app while music is playing to find out the tempo of the song. Enter the BPM into the app and get complete delay and modulation times (from 1-999 BPM). A user can also transition between two beats with “Tap Beat 1” and “Tap Beat 2” features, and the handy Beat Calculator will display the difference in percentage. Users can choose from a range of Signatures, from simple 4/4 to more complex 2/3/2, and many others.

The Tempo King Pro Metronome app is a full featured metronome that easy to use with a clean professional user interface. To get started, just open the app, and set the tempo, time signature and sound to suit your own preferences.","User Friendly: Simply select the “Start” button on the Main Page to start using the metronome. 
Beats Per Measure; Indicates the numerical value of the beats per measure. 
Save: Save the current beat to the Beat Library. 
Tap: Find the numerical value of a tempo by tapping the beat directly into the app. 
Metronome Settings: Adjust the Signature, Sound, and Subdivision by clicking with a simple click of a button. 
Beat Calculator: Calculate the percentage difference between two beats. Great tool for DJs. 
Delays: Automatically calculate the delays of a tempo with the click of a button. 
Set Your Beat: Set your own beat by tapping the screen or shaking your iOS device. 
DJ Percentage: The calculated difference between Beat 1 and Beat 2.",,,,false,,,,false,,,,,
zcrm_339855000077904445,Fandom Dates Dating Platform,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2020-11-03 11:52:07,2021-10-12 17:23:56,2021-10-12 17:23:56,,,,,,https://fandomdates.com/,Fandom Dates Dating Platform,,zcrm_339855000047201021,,Mobile;Web,Lifestyle,true,Android;iOS;PHP,FandomDates_featured.png,,false,,"Web Development
The web-based version was built on the Scott8 framework using the PHP programming language to save costs for the client versus building from scratch.

Interest-Based Filters
The entire idea behind the platform is to connect people based on their interests in the same fandoms. People are able to add multiple fandoms on their profiles and connect with people who love the same things they do.

Hybrid App Development
Our team created iOS and Android versions of the platform by wrapping the codebase for each operating system. 

Subscription Service
The app functions on a monthly subscription model for users to be able to interact with their matches. For the iOS version, Apple Pay is integrated for ease of payment.","Fandom Dates is a dating app designed by geeks, for geeks. The entire idea behind the platform is to make it easier for self-proclaimed nerds and geeks to find love.",FandomDates_screenshots.png,,,,"It’s no secret that dating is hard, despite the myriad of dating apps and websites out there. It becomes even harder to find a match that cares about the same niche interests. And if your interests revolve around sci-fi and fantasy, it can be even harder to find people as passionate as you are. If only there were a dating platform built to meet other like-minded people searching for romantic connection...",Published,,false,,,,false,,,,,
zcrm_339855000077904472,Memberset Web & Mobile Apps,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Artem Razvodov,zcrm_339855000031015001,2020-11-03 12:11:41,2021-07-21 13:59:31,2021-07-21 13:59:31,,,,https://apps.apple.com/us/app/memberset/id1491879658,,https://memberset.com/,,https://play.google.com/store/apps/details?id=com.memberset.chat,zcrm_339855000043082095,,Web;Mobile,Entertainment;Other,true,Django;Python,Memberset_featured.png,,false,,"Web & Mobile Apps
The platform was originally built on an open source platform called Zoolip in order to save time on development. Zoolip already has chat and other similar features built in. As development progressed, we moved to a custom solution using the Python programming language.

Multiple Subscription Models
Group Creators are able to configure custom subscription models based on their needs. They can choose to bill their Group Members monthly, quarterly, and annually. They can also offer basic and premium subscription plans. 

Stripe Integration
Payments are facilitated through a Stripe integration. This allows Group Leaders to get paid out weekly. 

Custom Marketing Site
We created a custom Django marketing site for promotion of the platform. The entire website, from the design to the code, was custom built from the ground up without any templates.","Memberset is a platform for private, monetized chat groups. It combines the functionality of other popular platforms into a single, easy-to-use tool. The entire platform was built with the Group Creator in mind.",Memberset_screenshots.png,,,,"The internet is filled with hundreds of thousands of communities for nearly every niche. Want to get tickets to an exclusive or sold out concert? There’s a community for that. Want to know when the hottest new shoes drop? There’s a community for that too. 

Many of these groups operate across a variety of platforms. From Discord/Slack servers for communication, to Patron/OnlyFans for payment. Most of these group leaders rely on spreadsheets and manual processes to keep track of members and payments. Our client believed there had to be a better way.",,,false,,,,false,Artem Razvodov,zcrm_339855000031015001,,,
zcrm_339855000077904743,Model Launcher Mobile Apps,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2020-11-03 12:32:04,2021-10-12 17:23:42,2021-10-12 17:23:42,,,,https://apps.apple.com/us/app/ml-body-parts/id1441694237,,https://modellauncher.com/,,,zcrm_339855000014695022,,Mobile,Lifestyle,true,iOS;PHP;Swift,ModelLauncher_featured.png,,false,,"Native Development
The app was built using Apple’s native programming language, Swift, in order to give to best experience on iOS devices and integrated with a backend API.

Backend Development
Along with the native app, we developed a custom backend in PHP for BPM, Inc to manage the app.

Monthly Contests & Tips
The app features tips and tricks for new models to start their career, as well as promote monthly contests that allow models to be discovered and featured in high-end fashion magazines.

Custom Design
The entire app was designed to be as simple and easy to use as possible - lowering the barrier to entry for new models and giving agencies and wide pool of models to choose from.","Enter Model Launcher! Saritasa worked closely with BPM, Inc. to create a platform that would work for both parties - the model and the agency. The easy-to-use app allows models and aspiring models alike to upload a profile with pictures and information about themselves in order to be more easily found.",ModelLauncher_screenshots.png,,,,"The modeling industry is intense, cutthroat, and heavily saturated. The process for casting a model requires tons of meetings, lots of time and resources, and is generally inefficient - at least in the eyes of Body Part Models. As the number one body parts modeling agency in the country, they have a massive catalog of models for a range of specific projects.  They wanted to create a better way to view and select models than their usual interview process. 

As a leader in the industry, they are also aware of how difficult it can be for models to be found and show off their specific assets. There had to be a solution that could benefit both the agency and the individual models...",Published,,false,,,,false,,,,,
zcrm_339855000077910009,JewelPad Touch 3D Sales App,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-11-03 10:22:54,2021-02-08 13:37:40,2021-02-08 13:37:40,,,,,,,JewelPad Touch 3D Sales App,,,,Mobile,Retail,true,Unity,JewelPad_featured.png,2010-06-30 03:27:00,false,https://www.saritasa.com/portfolio/jewelpad-touch-for-ipad/,,,"JewelPad_slide1.png
JewelPad_slide2.png
JewelPad_slide3.png",,"Saritasa announces the release of JewelPad Touch, an innovative patent-pending enterprise-level software program designed to showcase jewels in a whole new way.","3D Modeling: Saritasa’s team of experts in 3D modeling, rendering and animation created JewelPad Touch as a dynamic 3D experience for users. Within the application, users can select and view custom jewelry settings from every angle, as well as in the various metals of their choice. The options are endless with JewelPad Touch. Having access to 360-degree product views creates a way for consumers to visualize the product in a much more realistic way, rather than just looking at an image. Tricking the eye into seeing depth on a flat screen is no easy feat. Our team of software programmers and graphic designers worked closely with the client to develop this 3D application to be both user friendly and visually stimulating and realistic.

Web-Based CMS: Having a Content Management System (CMS) creates a space for a collaborative work environment in real-time. For JewelPad Touch, the web-based CMS can manage all the 3D models from one place. In order for the CMS to stay updated, our team of developers had to integrate the client’s existing ERP (Enterprise Resource Planning) management software into the application. The entire inventory of rings and diamonds are managed through this software.

eCommerce Sales App: For jewelry sales representatives, having JewelPad Touch optimizes the shopping experience for everyone involved. Consumers can see the settings, metals and cuts and find their preference within the application. Saritasa’s team of developers maximized the JewelPad Touch app as an eCommerce sales app by creating it to have interactive features, and an easy to use interface.",,,,false,,,,false,,,,,
zcrm_339855000077910020,PearPop Web App Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-11-03 10:27:09,2021-10-12 17:22:41,2021-10-12 17:22:41,,,,,,https://pearpop.com/,PearPop Web App Development,,zcrm_339855000058201333,,Web;Mobile,Lifestyle,true,AWS;PHP;View.JS,PearPop_featured.png,2020-09-24 12:36:47,false,https://www.saritasa.com/portfolio/pearpop-web-app-development/,"Web App Development
Our team of developers built the PearPop platform as a web app using PHP and View.JS. Users can access it via a browser on their desktop or mobile, and it is optimized for mobile devices.


Custom Workflows
To work around the lack of APIs from TikTok, we helped PearPop build out a custom workflow where all users are manually checked by the PearPop team. Every time a new user registers on PearPop (using the same username as their TikTok), they are given a verification code to add to their TikTok bio. A PearPop team member will then verify the profile. The same method of verification is used to ensure video requests are honored by the PearPro.


Multiple Request Types
PearPros (aka TikTok influencers) are able to set a fixed price for “Duets”, “Stitches”, and “Sounds”. Users can also send a bid with the amount they would like to pay for either post type, and PearPros have the ability to either accept or reject the request.


Real-Time Notifications
PearPros are updated in real-time when they receive requests and can accept/decline requests at any time. Once a request is accepted (or rejected), the member that sent the request is updated and the PearPro has 24 hours to upload the video.


Secure Payment Integration
PearPro integrates with banks and credit cards via Stripe. Members are required to add their credit card information before they send any requests, and PearPros must set up their deposit information. The member’s credit card is not charged until a PearPop team member verifies that the video has been posted. Once it is verified, the card is charged and the PearPro gets access to the funds.


Scalable Platform
PearPop was built with scalability in mind. With how massive TikTok is, the platform needed to be architecture to handle a massive amount of users all sending and accepting requests at the same time. The platform is hosted on Amazon Web Services (AWS) in order to ensure flexible scaling.",The idea was simple: allow TikTok users to pay influencers to “Duet” or “React” to their videos. Larger influencers are able to monetize their audience by being paid to create content for their fans and smaller influencers are able to pay larger influencers to promote their content. Fans are able to engage with their favorite accounts (aka PearPros) and get them to interact with their own content. It’s a win/win for everyone involved!,PearPop_screenshots.png,,,,"TikTok is a massive social media platform with over 800 million users worldwide (as of May 2020) and is valued at $75 billion (as of June 2020). It also has the highest rate of social media engagement per post across all platforms (including Instagram and Facebook). Engagement is a core part of TikTok’s platform, which allows users to “Duet” and “React” to other user’s videos. 

Creators have curated massive followings on TikTok, with the most popular account having over 40 million followers. However, unless these influencers get brand deals, it’s hard for them to monetize their content. PearPop wanted to give influencers the ability to monetize their “Duets” and “Reactions” in order to capitalize on their massive fan bases.",,,false,,,,false,,,,,
zcrm_339855000077910034,oVio Asset Management System,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Vadik Kuznetsov,zcrm_339855000038274001,2020-11-03 10:29:55,2021-07-07 13:35:47,2021-07-07 13:35:47,,,,,https://vimeo.com/425898868,https://www.ovio.tech/,oVio Asset Management System,,zcrm_339855000034474762,,Web;Custom,Other,true,View.JS,oVioAssetManagement_featured.png,2020-09-17 12:18:49,false,https://www.saritasa.com/portfolio/ovio-asset-management-system/,"Programming Language
Our team of experienced developers used View.JS to built the offline backend for oVio’s image storage.


API Integration
The client provided an API from their existing PC application that allowed us to access the images and develop the web portal.


Future Features
Moving forward, oVio has exciting plans for where their technology with go, including creating 3D objects from the photos for use in AR/VR environments.",Our team built an internal system for oVio’s imaging equipment that allows them to store the images taken offline in a secure backend.,,The video above is from oVio’s website and is not a video of the system we built for them. The backend system is proprietary and we are unable to share images of the actual project.,,,"oVio developed an innovative 360-degree dimensional imagery solution that can be used across a variety of industries, from medical to corporate to government. Their technology allows someone to create dynamic still image and video files of the entire object which can be viewed in a 3D environment. The client came to us with an existing PC application that works with their imagery technology, but they wanted to be able to access the same data through a web portal.",,,false,,,,false,Vadik Kuznetsov,zcrm_339855000038274001,Stan Kang,zcrm_339855000003162011,
zcrm_339855000080277365,Couples Connect iOS App,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2020-12-09 16:13:34,2021-10-04 11:47:35,2021-10-04 11:47:35,,,,,,,,,zcrm_339855000021511119,,Mobile,Lifestyle,true,iOS;Swift,CouplesConnect_featured.png,,false,,"Native Development
Our team of engineers built a Native iOS app using Swift to give users the optimal user experience. 

GPS Location
The idea behind the app is to connect with other couples in your area. It heavily relies on GPS integration. Parents can adjust their search radius based on their distance preferences.

Interest Filters 
Couples are able to add their interests to the app and filter by those interests. If they want to find fellow movie junkies, other couples who love board games, or active hikers, they can filter with the click of a button!

Matching System
Similar to most apps based on connecting their users, Couples Connect uses a mutual “liking” system. Parents are able to “like” other couples’ profiles, and if there’s a match, they get to exchange contact information.","Nowadays, there’s an app for everything. Enter, Couples Connect. 

Our client had the genius idea to build a platform that allows couples to connect with other couples in their area who have similar interests and similar-aged children. No more struggling to find friends in new areas or couples who enjoy similar activities! Now, you can connect with like-minded couples with a few taps on your phone.",CouplesConnect_screenshots.png,,,,"It can be hard to meet new friends after a big move, or even when you just want to expand your social circle. The challenge becomes even more difficult when you add kids to the mix. Parents often struggle with finding friends that they can connect with while ensuring their children are engaged too. So why not just find couples with kids that match your interests? That is easier said than done…. Until now.",Published,,false,,,,false,,,,,
zcrm_339855000080320692,Burger Boss Online Ordering,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2020-12-10 12:30:58,2021-02-08 14:13:58,2021-02-08 14:13:58,,,,https://apps.apple.com/us/app/burger-boss-app/id1507737289,,https://order.burgerboss.com/,,https://play.google.com/store/apps/details?id=com.burgerboss.android,zcrm_339855000027428009,zcrm_339855000081159143,Custom;Mobile;Web,Restaurant,true,Python,BurgerBoss_featured.png,,false,,"UI/UX Design
The entire point of the custom ordering system was to create a sleek ordering experience. The menu is animated to show the meal change as the user builds it. From protein to cheese to toppings, all of the components are fully customizable and animated in the builder.

Web & App Development 
The kiosk, web, and mobile apps were all built using the Python programming language. The web version was wrapped into both iOS and Android apps. 

Payment Integration
The Burger Boss apps and kiosk integrate with both Apple Pay and Google Pay to make payments as easy and secure as possible. 

NCR Integration
NCR is one of the biggest and trusted point-of-sale systems for restaurants. The Burger Boss online ordering system is integrated with NCR to make the back office management easier for their team.","Our team worked closely with Burger Boss to design an ordering system from the ground up to provide a high-quality user experience. Creating a beautifully designed online ordering system was critical to the success of this project. Our team was able to deliver a product that surpassed expectations in building a modern, fully animated web app.",BurgerBoss_screenshots.png,,,,"Burger Boss’s entire mission is to put its customers in charge of their burgers. From the protein to the cooking time to all the toppings, all the choices are in the customer’s hands. At Burger Boss, the customer is the boss. They wanted to create a custom ordering system for their in-store and online ordering so that customers could see their orders being built.",,,false,,,,false,,,,,
zcrm_339855000087328003,Avam Woocommerce Development,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-03-23 12:11:48,2021-03-23 12:11:48,,,,,,,,,,zcrm_339855000079726009,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000087354006,Food Ordering Website,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-03-23 12:14:20,2021-03-23 12:14:20,,,,,,,,,,zcrm_339855000080247567,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000087505003,1800 Furnish eCommerce App,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-03-24 13:14:47,2021-03-24 13:14:47,,,,,,,,,,zcrm_339855000085437198,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000088124002,"Nationwide Rail Services, Inc",Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Artem Razvodov,zcrm_339855000031015001,2021-04-01 13:10:20,2021-07-01 10:43:09,2021-07-01 10:43:09,,,,,,,,,zcrm_339855000072850053,,Custom;Web,Automotive;Logistics,false,Angular.JS;AWS;Python,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000088623021,Titanwinds React Native Code Takeover,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-04-08 12:54:05,2021-04-08 12:54:05,,,,,,,,,,zcrm_339855000080699072,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000089119075,Greenthal Web Site Redesign,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-04-16 13:40:16,2021-04-16 13:40:16,,,,,,,,,,zcrm_339855000055950073,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000089123003,Starz Network,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Danny Feldman,zcrm_339855000038277001,2021-04-15 12:59:38,2021-07-21 13:58:24,2021-07-21 13:58:24,,,,,https://www.youtube.com/watch?v=kGbsUWieu5A,,,,zcrm_339855000083126039,,AR/VR,Entertainment,false,Unity,,,true,,"Multiple Realistic Scenes
The VR experience begins in the same room as the season premier. Since the show takes place in London, the team chose three famous sights in the city to visit on the way to watch the premier at a London hotel - which is featured in the show as well.  The participant is taken to all three sights in a luxury car with a driver who narrates the tour.  Upon reaching the hotel, the participant is invited up to a room where the trailer and season 3 premier of “The Girlfriend Experience” can be viewed on a large screen.
Tight Timeline
From start to completion, the entire project took 6 weeks to build out. Timeline was a critical component of the project because the premier date had been set. The VR experience also needed to be pre-loaded onto 225 headsets and shipped out to individuals in the media world ahead of the premier. 
Hardware Constraints
Each participant of the premier needed to be sent a VR headset so we needed to find an affordable device that would still provide excellent visual quality and performance. The Pico Neo G2 4K headsets met that requirement, but came with the additional challenge of limited motion tracking. To counter the lack of forward and backward motion, we developed the entire experience to take place while seated. This meant we had to be creative about navigation and how visual elements were placed since the person would not have the ability to navigate by physically walking around.
Unity Development
Through our collaborative efforts, Starz and Saritasa created a first-of-its-kind TV premier, blending technology and media into an innovative virtual reality experience. The virtual reality premier experience was built in Unity. Future updates to the experience are able to be pushed out to the headsets wirelessly using a centralized management console.","The first episode of The Girlfriend Experience season 3 begins with the main character in virtual reality (VR). The team at Starz had the brilliant idea to tie in the experience of the main character with the experience of the premier by creating a VR screening of the first episode. When Starz reached out to Saritasa, they had an initial concept but no prior VR development experience. Our team worked closely with Starz to design and develop a one-of-a-kind immersive season premiere in virtual reality.",,,,,"The COVID-19 pandemic affected nearly every industry - including the entertainment industry. Studios typically plan significant, in-person premiere parties to celebrate the launch of television shows and movie releases. Due to the pandemic, large scale premieres became impossible to organize. Starz wanted to find a way to hold a virtual premier of the latest season of “The Girlfriend Experience” in a safe, yet innovative way.",Internal,Aaron Franko is a good resource to talk to about the project,false,,,,false,Danny Feldman,zcrm_339855000038277001,Stan Kang,zcrm_339855000003162011,
zcrm_339855000089125003,Medical Staff & Patient Communication App,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-04-15 12:52:15,2021-04-15 12:52:15,,,,,,,,,,zcrm_339855000074619304,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000089976544,Inkus Mobile App,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2021-04-29 12:37:02,2021-04-29 12:37:02,,,,,,,,,,zcrm_339855000052423009,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000090059541,Fuel IQ PoC Platform,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2021-04-30 15:30:06,2021-08-09 15:25:59,2021-08-09 15:25:59,,,,,,,Fuel IQ PoC Platform,,zcrm_339855000026311023,,Custom;Mobile;Web,Automotive;Logistics,false,PHP;PostgreSQL,Fuel_IQ_featured.png,,false,,"Backend Development
Our team built two separate backend admin panels for the management of the system. A super admin oversees and controls the entire system, while a dispatch admin manages the jobs themselves. A dispatch agent is responsible for adding trips to the system, including; dates, drivers, trucks, start and end points, and any waypoints needed. 

Driver App
Once the trip is created, the driver will get a text notification and a link to the trip. The driver is then able to open a mobile-friendly web version of the system and add in their location and the amount of gas in their truck. Once the trip is calculated, the driver receives another text with their route mapped out.

3rd Party Integrations
The system is integrated with a map that tracks all the gas stations across the country. It also keeps track of the gas prices at each location. Our team built a way to import fuel prices from each location so the system always has the most up-to-date information.

Cost-Saving Algorithms
Once the dispatcher adds a trip into the system, it will automatically calculate the amount of fuel needed to complete the trip and the most cost effective path from point A to point B.",Our team worked with the team at Fuel IQ to create a proof-of-concept mobile application and backend to prove their vision was technically feasible.,Fuel_IQ_Screenshot.png,,,,"Logistic companies often deal with a myriad of challenges that can affect their bottomline. Delays, route changes, and any amount of unknown variables can impact the productivity of a route. Our client came to us with the goal to create a route optimization software to create the most fuel efficient route for truck drivers.",Ready to Publish,,true,,2021-07-26,2021-08-09,true,Kostya Bukin,zcrm_339855000038345001,Stan Kang,zcrm_339855000003162011,
